state	county	wheat1_a	wheat1_y	wheat2_a	wheat2_y	oats_a	oats_y	rice_a	rice_y	corn_a	corn_y	cotton_a	cotton_y	scane_a	scane_y
35	730	8509	32342	12	15	45	48	0	0	5	60	0	0	0	0
35	750	10	50	0	0	40	65	0	0	433	3805	0	0	0	0
35	770	390	1518	0	0	119	419	0	0	78	553	0	0	0	0
35	790	28670	113320	222	1241	2174	11531	0	0	2358	13512	0	0	0	0
35	810	12834	24350	30	60	744	2236	0	0	530	5150	0	0	0	0
35	830	32798	139780	223	794	583	3982	0	0	2694	21223	0	0	0	0
35	850	14580	63280	120	150	60	230	0	0	4514	21348	0	0	0	0
35	870	48209	276935	703	3110	657	5444	0	0	9151	86580	0	0	0	0
35	890	1965	12042	209	955	10363	90852	0	0	14265	58493	0	0	0	0
35	910	0	0	0	0	0	0	0	0	385	2250	0	0	0	0
35	930	6282	35340	221	852	1904	13967	0	0	1875	8730	0	0	0	0
35	950	58104	734829	0	0	1201	8087	0	0	11	25	0	0	0	0
35	970	26537	151468	309	1305	1184	6019	0	0	18	150	0	0	0	0
35	990	70903	318770	501	1698	2466	12331	0	0	478	2260	0	0	0	0
35	1010	55925	493963	4951	34377	2682	25713	0	0	23142	125786	0	0	0	0
35	1030	0	0	55	38	74	400	0	0	392	966	0	0	0	0
35	1050	101150	746184	3810	14521	1164	10366	0	0	6884	30355	0	0	0	0
35	1070	736	2344	172	551	28462	132349	0	0	7086	27330	0	0	0	0
35	1090	55131	590415	214	1812	379	1114	0	0	545	3098	0	0	0	0
35	1110	23224	95330	583	4070	602	9123	0	0	17800	112664	0	0	0	0
35	1130	380	591	0	0	0	0	0	0	60	83	0	0	0	0
35	1150	7	38	29	27	133	415	0	0	265	3760	0	0	0	0
35	1170	0	0	10	45	25	175	0	0	3042	10991	0	0	0	0
35	1190	3109	17840	91	855	36950	189795	0	0	24386	170507	0	0	0	0
35	1210	15789	113325	110	698	6940	52132	0	0	3588	21971	0	0	0	0
35	1230	21376	227661	4800	32295	5016	151628	0	0	30449	216801	0	0	0	0
35	1250	15384	88475	396	927	10618	63177	0	0	1784	11050	0	0	0	0
35	1270	27548	304765	447	5265	5965	52183	0	0	4829	50481	0	0	0	0
35	1290	25642	94390	110	261	18	87	0	0	168	1285	0	0	0	0
35	1310	34940	226748	280	1484	8795	41637	0	0	643	2337	0	0	0	0
35	1330	18099	133761	155	1148	797	4445	0	0	0	0	0	0	0	0
35	1350	106816	580423	7085	29164	1194	5374	0	0	12776	28360	0	0	0	0
35	1370	52430	235588	42	98	327	1473	0	0	157	515	0	0	0	0
35	1390	1074	5260	108	507	38941	212914	0	0	35624	133671	0	0	0	0
35	1410	17767	139457	427	2492	43014	312729	0	0	27310	163855	0	0	0	0
35	1430	34420	327701	135	1473	7981	44753	0	0	3963	18666	0	0	0	0
35	1450	28905	119194	656	1077	577	5676	0	0	4646	44167	0	0	0	0
35	1470	28325	448922	186	3895	10278	91552	0	0	1537	12623	0	0	0	0
35	1490	63	191	28	190	344	3841	0	0	1504	6494	0	0	0	0
35	1510	74496	782249	161	1358	236	1255	0	0	229	2259	0	0	0	0
35	1530	4429	63888	48	260	9648	65013	0	0	6501	54646	0	0	0	0
35	1550	45343	572040	113	832	19734	96590	0	0	35456	169809	0	0	0	0
35	1570	6618	59561	1680	25884	11836	423916	0	0	9119	165234	0	0	0	0
35	1590	65407	902561	70	371	1999	8729	0	0	4057	23532	0	0	0	0
35	1610	11400	53400	28794	124853	6462	45882	0	0	34644	237075	0	0	0	0
35	1630	2721	10167	0	0	316	1378	0	0	248	910	0	0	0	0
35	1650	524	4158	2158	10773	1757	40709	0	0	2335	28257	0	0	0	0
35	1670	1063	8938	99	621	27713	172997	0	0	26940	204791	0	0	0	0
35	1690	61771	531827	321	2102	3760	15925	0	0	311	2720	0	0	0	0
35	1710	0	0	0	0	0	0	0	0	961	3560	0	0	0	0
35	1730	403	1224	56	159	18583	130656	0	0	23039	136114	0	0	0	0
35	1750	760	2738	5	50	10	125	0	0	45	450	0	0	0	0
35	1770	12176	217868	396	2957	27323	216050	0	0	14990	124380	0	0	0	0
35	1790	302	1256	55	166	28572	161365	0	0	15491	72162	0	0	0	0
35	1810	11656	34393	20	160	14	270	0	0	423	5725	0	0	0	0
35	1830	153	880	99	329	1074	3463	0	0	1109	4667	0	0	0	0
35	1850	36070	350171	54	345	1173	4075	0	0	117	655	0	0	0	0
35	0	2084708	16614208	165561	852905	722571	5343826	0	0	999367	6145770	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
36	10	80	520	6964	20831	282	2265	0	0	120	380	0	0	0	0
36	30	2296	9603	158272	781333	39142	334313	0	0	353	1107	0	0	0	0
36	50	1559	9014	106137	424928	10791	78348	0	0	1	35	0	0	0	0
36	70	70	267	5201	12909	88	231	0	0	0	0	0	0	0	0
36	90	40	40	19802	78224	279	2241	0	0	6	25	0	0	0	0
36	110	391	1111	7950	25924	188	925	0	0	0	0	0	0	0	0
36	130	0	0	136	412	0	0	0	0	0	0	0	0	0	0
36	150	296	480	29377	59012	950	4303	0	0	0	0	0	0	0	0
36	170	2397	30569	213031	2547198	84484	1708170	0	0	3528	33217	0	0	0	0
36	190	1624	14201	169260	1275321	26063	284803	0	0	0	0	0	0	0	0
36	210	58	92	6588	11786	474	1465	0	0	30	50	0	0	0	0
36	230	228	1841	7378	26537	329	4183	0	0	0	0	0	0	0	0
36	250	450	865	43676	122035	1415	7779	0	0	22	130	0	0	0	0
36	270	930	3247	27137	92472	6434	39437	0	0	50	320	0	0	0	0
36	290	0	0	483	1303	50	225	0	0	110	400	0	0	0	0
36	310	260	860	31644	98044	3904	21288	0	0	27	100	0	0	0	0
36	330	1314	3284	46136	256846	1030	7958	0	0	121	625	0	0	0	0
36	350	806	5949	161430	1424617	60305	970176	0	0	111	1235	0	0	0	0
36	370	120	240	7149	15939	70	141	0	0	0	0	0	0	0	0
36	390	270	1888	51485	231288	9084	70198	0	0	22	280	0	0	0	0
36	410	702	1303	31874	91026	805	4869	0	0	138	609	0	0	0	0
36	430	169	321	6590	10734	144	1100	0	0	0	0	0	0	0	0
36	450	304	474	51852	113822	4431	21347	0	0	5	25	0	0	0	0
36	470	0	0	8031	16047	168	663	0	0	0	0	0	0	0	0
36	490	170	780	53668	157473	4246	20846	0	0	80	300	0	0	0	0
36	510	0	0	524	818	2	10	0	0	5	100	0	0	0	0
36	530	0	0	31921	126496	1659	53757	0	0	106	2397	0	0	0	0
36	550	2025	5542	92309	252429	6520	32111	0	0	102	1537	0	0	0	0
36	570	1970	6099	67183	199536	3439	17119	0	0	582	3076	0	0	0	0
36	590	531	1041	49974	142754	3347	18349	0	0	68	895	0	0	0	0
36	610	0	0	3600	10550	35	1430	0	0	0	0	0	0	0	0
36	630	591	2784	93048	566470	18435	170577	0	0	40	70	0	0	0	0
36	650	262	717	46977	153950	4137	26648	0	0	86	317	0	0	0	0
36	670	1598	19907	130940	1483143	44412	759728	0	0	20	835	0	0	0	0
36	690	265	1204	61124	170156	4672	20766	0	0	29	175	0	0	0	0
36	710	1599	8567	177009	1093314	25247	236255	0	0	17	170	0	0	0	0
36	730	108	232	9708	29418	2153	16723	0	0	213	1199	0	0	0	0
36	750	0	0	7485	18273	259	762	0	0	0	0	0	0	0	0
36	770	633	3253	39798	265658	17924	208054	0	0	8849	81834	0	0	0	0
36	790	390	1252	26097	159570	1774	15000	0	0	0	0	0	0	0	0
36	810	72	224	1571	4041	327	2998	0	0	340	917	0	0	0	0
36	830	0	0	45278	104837	2133	8922	0	0	77	335	0	0	0	0
36	850	0	0	230	1055	0	0	0	0	0	0	0	0	0	0
36	870	2289	4494	18638	50740	514	2172	0	0	0	0	0	0	0	0
36	890	299	627	74331	241771	2690	15155	0	0	479	1870	0	0	0	0
36	910	602	2719	84629	515014	21196	213030	0	0	0	0	0	0	0	0
36	930	1994	4573	95923	242955	10360	52419	0	0	150	605	0	0	0	0
36	950	575	3789	80115	470431	6236	59763	0	0	0	0	0	0	0	0
36	970	1091	12744	134862	1877374	46348	1147538	0	0	532	3543	0	0	0	0
36	990	1424	9241	143892	1276283	48181	637031	0	0	40	302	0	0	0	0
36	1010	457	2494	45956	165097	2248	13176	0	0	18	70	0	0	0	0
36	1030	1575	3269	77926	262210	8413	46041	0	0	44	330	0	0	0	0
36	1050	70	210	13901	52550	414	3525	0	0	0	0	0	0	0	0
36	0	34954	181931	2906200	17832954	538231	7366333	0	0	16521	139415	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
37	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	50	0	0	0	0	0	0	0	0	436	2584	0	0	0	0
37	70	10242	32398	5658	16637	60	170	0	0	1758	5651	0	0	0	0
37	90	358	1699	2300	5144	5284	20265	0	0	1701	12864	0	0	0	0
37	110	137	424	1293	4788	7523	63805	0	0	15864	114012	0	0	0	0
37	130	0	0	270	529	68	260	0	0	32	60	0	0	0	0
37	150	20	40	365	734	60	145	0	0	0	0	0	0	0	0
37	170	0	0	51	500	0	0	0	0	0	0	0	0	0	0
37	190	271	3213	3694	45447	2949	81332	0	0	2226	32064	0	0	0	0
37	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	230	436	1431	3183	10170	625	2810	0	0	9823	37405	0	0	0	0
37	250	20	32	245	525	5	50	0	0	137	765	0	0	0	0
37	270	1048	4033	832	3942	17595	170571	0	0	36841	230718	0	0	0	0
37	290	60	60	836	1860	226	706	0	0	1340	8168	0	0	0	0
37	310	0	0	516	2134	0	0	0	0	1	25	0	0	0	0
37	330	541	7392	663	4741	301	4391	0	0	227	2080	0	0	0	0
37	350	15	36	518	1102	742	2740	0	0	1136	5967	0	0	0	0
37	370	206	571	1553	3399	456	2985	0	0	275	1957	0	0	0	0
37	390	139	213	5283	20073	10230	59883	0	0	2439	9400	0	0	0	0
37	410	0	0	74	350	0	0	0	0	0	0	0	0	0	0
37	430	0	0	25	100	252	1498	0	0	3498	14639	0	0	0	0
37	450	0	0	160	180	0	0	0	0	0	0	0	0	0	0
37	470	744	1970	4614	15548	430	2804	0	0	4318	16614	0	0	0	0
37	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	510	296	959	11531	34239	3327	23140	0	0	961	4293	0	0	0	0
37	530	8	33	778	2929	4675	31423	0	0	756	2209	0	0	0	0
37	550	172	835	1480	8622	0	0	0	0	163	560	0	0	0	0
37	570	0	0	2221	5376	1863	9897	0	0	878	6055	0	0	0	0
37	590	0	0	0	0	0	0	0	0	10	200	0	0	0	0
37	610	25	65	1793	3658	1608	5739	0	0	5733	20413	0	0	0	0
37	630	8	15	1157	3860	63	400	0	0	140	390	0	0	0	0
37	650	0	0	260	570	0	0	0	0	126	1106	0	0	0	0
37	670	107	353	1527	3215	8791	44162	0	0	27750	104316	0	0	0	0
37	690	0	0	0	0	0	0	0	0	4	50	0	0	0	0
37	710	372	1473	2321	11239	93	975	0	0	210	585	0	0	0	0
37	730	0	0	0	0	0	0	0	0	8	60	0	0	0	0
37	750	3592	12976	2461	12053	40	435	0	0	70	250	0	0	0	0
37	770	0	0	331	869	690	3044	0	0	117	588	0	0	0	0
37	790	14	44	685	1835	9874	60693	0	0	18728	115874	0	0	0	0
37	810	297	2813	1907	16078	822	16613	0	0	293	4370	0	0	0	0
37	830	795	4411	181	1623	52947	616580	0	0	85375	1258623	0	0	0	0
37	850	6994	33906	3691	20066	200	2555	0	0	544	2536	0	0	0	0
37	870	124	475	268	1004	1496	8434	0	0	26124	126557	0	0	0	0
37	890	0	0	0	0	80	60	0	0	0	0	0	0	0	0
37	910	0	0	556	1479	12	100	0	0	0	0	0	0	0	0
37	930	1288	5989	16189	128613	2981	43491	0	0	3220	19313	0	0	0	0
37	950	0	0	30	120	0	0	0	0	0	0	0	0	0	0
37	970	0	0	13	58	14	30	0	0	408	1773	0	0	0	0
37	990	115	438	973	4700	47108	446941	0	0	95159	1494897	0	0	0	0
37	1010	50	290	295	2116	22231	247715	0	0	42885	494274	0	0	0	0
37	1030	518	1888	11254	67183	820	8918	0	0	284	2360	0	0	0	0
37	1050	360	1192	5081	17098	71	720	0	0	181	545	0	0	0	0
37	1070	0	0	0	0	0	0	0	0	98	280	0	0	0	0
37	1090	184	342	5880	16149	3257	21403	0	0	966	4508	0	0	0	0
37	1110	0	0	70	203	24	115	0	0	367	995	0	0	0	0
37	1130	6566	33191	1699	5868	525	1825	0	0	2062	12126	0	0	0	0
37	1150	0	0	80	160	0	0	0	0	3	15	0	0	0	0
37	1170	345	1200	585	3730	0	0	0	0	0	0	0	0	0	0
37	1190	0	0	172	445	0	0	0	0	0	0	0	0	0	0
37	1210	0	0	398	789	81	234	0	0	327	748	0	0	0	0
37	1230	165	600	593	2698	0	0	0	0	544	1153	0	0	0	0
37	1250	702	3279	196	722	27326	231904	0	0	31086	237786	0	0	0	0
37	1270	2163	17622	3086	21077	20316	258758	0	0	71617	1086420	0	0	0	0
37	1290	0	0	25	70	0	0	0	0	0	0	0	0	0	0
37	1310	385	1700	20	40	0	0	0	0	80	400	0	0	0	0
37	1330	73	400	0	0	0	0	0	0	0	0	0	0	0	0
37	1350	458	1746	437	1431	4603	26932	0	0	10499	66687	0	0	0	0
37	1370	102	520	706	2539	0	0	0	0	0	0	0	0	0	0
37	0	40515	182267	113063	542427	262744	2527651	0	0	509828	5568288	0	0	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
40	10	201	3597	0	0	3	48	0	0	31800	718621	0	0	0	0
40	30	6787	75697	0	0	1531	30281	0	0	20441	495131	0	0	0	0
40	50	1406	17095	0	0	135	2087	0	0	3223	75361	0	0	0	0
40	70	4756	59157	0	0	442	9931	0	0	12434	199019	10	8	0	0
40	90	5389	60484	0	0	128	2498	0	0	12718	288053	0	0	0	0
40	110	5692	82363	0	0	271	3391	0	0	9473	169123	0	0	0	0
40	130	35	760	0	0	5	100	0	0	94	4325	0	0	0	0
40	150	44556	771957	0	0	1811	43209	0	0	28762	862877	0	0	0	0
40	170	2187	30196	0	0	439	11391	0	0	3710	95449	0	0	0	0
40	190	14659	164156	0	0	844	11951	0	0	22857	482810	0	0	0	0
40	210	3094	38478	0	0	269	5960	0	0	5351	161895	0	0	0	0
40	230	6925	73735	0	0	382	5848	0	0	9544	246667	0	0	0	0
40	250	4921	53162	0	0	42	605	0	0	21871	304147	9021	5166	0	0
40	270	744	6070	0	0	286	2173	0	0	15883	283725	0	0	0	0
40	290	6699	82343	0	0	374	4842	0	0	14977	242447	0	0	0	0
40	310	9964	121460	0	0	435	6403	0	0	18743	322807	0	0	0	0
40	330	7518	106890	0	0	155	2409	0	0	19722	324422	0	0	0	0
40	350	6257	57361	0	0	362	6821	0	0	19384	377517	0	0	0	0
40	360	1117	13431	0	0	261	5030	0	0	4597	85398	0	0	0	0
40	370	7394	86565	0	0	121	1318	0	0	18802	311081	999	614	0	0
40	410	1894	23474	0	0	281	5394	0	0	10397	205284	5	4	0	0
40	430	10319	165629	0	0	171	3636	0	0	9077	268148	0	0	0	0
40	450	2361	25128	0	0	244	5826	0	0	3173	88414	0	0	0	0
40	470	8971	127510	0	0	807	20626	0	0	17333	463124	0	0	0	0
40	490	3746	48136	0	0	186	3421	0	0	10654	157814	0	0	0	0
40	510	1125	7290	0	0	21	185	0	0	10109	183229	0	0	0	0
40	530	3434	46069	0	0	120	1832	0	0	16151	269585	1382	731	0	0
40	550	73	915	0	0	12	200	0	0	1289	23250	0	0	0	0
40	570	4746	58475	0	0	49	1179	0	0	13659	263678	5	4	0	0
40	590	4342	71134	0	0	406	10179	0	0	8478	252283	0	0	0	0
40	610	14497	209364	0	0	555	11854	0	0	25884	784851	0	0	0	0
40	630	6588	69359	0	0	1995	42126	0	0	11941	257474	0	0	0	0
40	650	4037	41746	0	0	218	2606	0	0	8239	176345	0	0	0	0
40	670	16255	155748	0	0	689	9648	0	0	23250	404163	0	0	0	0
40	690	12702	160536	0	0	967	17818	0	0	13230	249439	0	0	0	0
40	710	4369	43948	0	0	181	2727	0	0	9061	242877	0	0	0	0
40	730	1230	13130	0	0	115	1743	0	0	8690	162884	0	0	0	0
40	750	4159	53182	0	0	352	5513	0	0	9662	194018	0	0	0	0
40	770	5530	56290	0	0	1433	29557	0	0	13963	391947	0	0	0	0
40	790	3886	35163	0	0	420	5731	0	0	6484	188016	0	0	0	0
40	810	423	4534	0	0	21	336	0	0	12310	187207	8704	5940	0	0
40	830	14198	87594	0	0	345	3393	0	0	38116	610248	349	221	0	0
40	850	6227	84973	0	0	649	13664	0	0	18181	326086	0	0	0	0
40	870	1766	26866	0	0	602	17405	0	0	5664	117272	0	0	0	0
40	890	4472	34857	0	0	40	850	0	0	14352	228859	0	0	0	0
40	910	1535	26683	0	0	519	12206	0	0	2364	65289	0	0	0	0
40	930	7	140	0	0	28	319	0	0	16749	370340	1906	1143	0	0
40	950	163	2282	0	0	136	1551	0	0	3408	68706	1	1	0	0
40	970	2846	32184	0	0	107	1516	0	0	12029	203960	6	2	0	0
40	990	2504	39670	0	0	269	4855	0	0	7661	146202	0	0	0	0
40	1010	2979	30648	0	0	275	5252	0	0	10486	156102	0	0	0	0
40	1030	1381	22357	0	0	86	2138	0	0	5213	115893	0	0	0	0
40	1050	5736	60098	0	0	262	3052	0	0	25887	597324	0	0	0	0
40	1070	23428	416484	0	0	1232	30145	0	0	30368	921768	0	0	0	0
40	1090	7390	82698	0	0	418	7438	0	0	15122	312187	0	0	0	0
40	1110	4796	48357	0	0	93	1287	0	0	16055	251959	1769	1084	0	0
40	1130	7446	89349	0	0	592	12940	0	0	13222	419199	0	0	0	0
40	1150	259	3501	0	0	27	601	0	0	5661	131367	0	0	0	0
40	1170	9393	68491	0	0	221	2291	0	0	32306	470478	10037	6061	0	0
40	1190	1591	19213	0	0	81	1760	0	0	7186	174150	0	0	0	0
40	1210	6585	79099	0	0	577	11863	0	0	10398	294491	0	0	0	0
40	1230	60	1500	0	0	0	0	0	0	17933	480689	5504	3808	0	0
40	1250	5001	60560	0	0	306	3715	0	0	12883	272466	0	0	0	0
40	1270	609	6175	0	0	45	1035	0	0	5406	110040	157	82	0	0
40	1290	24	475	0	0	78	1320	0	0	17622	366319	957	805	0	0
40	1310	8	148	0	0	33	975	0	0	14907	390605	0	0	0	0
40	1330	4005	71834	0	0	147	3882	0	0	9993	249435	0	0	0	0
40	1350	3466	40980	0	0	143	1456	0	0	9907	157942	233	155	0	0
40	1370	8305	96472	0	0	992	22747	0	0	13198	357849	0	0	0	0
40	1390	11316	175880	0	0	333	7739	0	0	9373	214392	0	0	0	0
40	1410	4592	39127	0	0	112	1865	0	0	17834	273719	0	0	0	0
40	1430	24081	179065	0	0	296	4238	0	0	46053	675309	28	14	0	0
40	1450	2845	40771	0	0	348	7294	0	0	6878	137646	2	1	0	0
40	1470	4577	64079	0	0	135	2748	0	0	12144	202640	3	3	0	0
40	1490	1639	19560	0	0	517	7221	0	0	8885	119171	258	121	0	0
40	1530	7376	93555	0	0	192	4455	0	0	10662	297754	0	0	0	0
40	1510	223	3452	0	0	226	4983	0	0	17434	377757	190	172	0	0
40	1550	6536	91187	0	0	653	15031	0	0	10167	310167	0	0	0	0
40	1570	2810	33839	0	0	143	2901	0	0	8147	258915	0	0	0	0
40	1590	5084	83306	0	0	75	1769	0	0	7833	167690	0	0	0	0
40	1610	3905	59246	0	0	502	10477	0	0	6187	147643	0	0	0	0
40	1630	17750	218993	0	0	1302	21234	0	0	15180	402477	0	0	0	0
40	1650	38090	677221	0	0	519	13925	0	0	24056	612834	0	0	0	0
40	1670	8150	96322	0	0	358	6017	0	0	20742	546188	0	0	0	0
40	1690	6416	59297	0	0	391	4236	0	0	24554	554396	0	0	0	0
40	1710	19228	288980	0	0	519	10649	0	0	15641	455319	0	0	0	0
40	1730	6918	99489	0	0	1176	28228	0	0	13601	471312	0	0	0	0
40	1750	40	700	0	0	30	900	0	0	27479	558282	11233	7441	0	0
40	1770	4872	59118	0	0	695	14713	0	0	10699	208761	0	0	0	0
40	1790	2263	29855	0	0	693	13854	0	0	7907	187989	0	0	0	0
40	1810	41	468	0	0	164	1870	0	0	8927	209681	427	230	0	0
40	1830	357	3586	0	0	8	50	0	0	12170	191690	3580	2119	0	0
40	1850	4960	69898	0	0	660	16689	0	0	13463	428911	0	0	0	0
40	1870	7352	95170	0	0	145	2354	0	0	6958	195423	0	0	0	0
40	1875	147	3116	0	0	18	280	0	0	1017	23752	0	0	0	0
40	1910	14595	183042	0	0	841	13199	0	0	26047	814599	0	0	0	0
40	1930	6211	112282	0	0	187	4605	0	0	9762	213753	0	0	0	0
40	1950	499	4463	0	0	137	1368	0	0	10991	207955	0	0	0	0
40	1970	10614	147923	0	0	1316	33872	0	0	14657	515273	0	0	0	0
40	1990	55	1033	0	0	33	470	0	0	3259	66550	0	0	0	0
40	9999	409	6255	0	0	8	355	0	0	1531	30454	52	47	0	0
40	5100														
40	5200														
40	5300														
40	5400														
40	5600														
40	5900														
40	6300														
40	6500														
40	6600														
40	6700														
40	6800														
40	6900														
40	7000														
40	7100														
40	7300														
40	7400														
40	7500														
40	7600														
40	7700														
40	7850														
40	7900														
40	8000														
40	8300														
40	8400														
40	0	605119	7895683	0	0	38574	767678	0	0	1359935	29910532	56818	35977	0	0
		0	0	0	0	0	0	0	0	0	0	0	0	0	0
															
41	10	29	156	0	0	508	16835	11	120	43026	417742	27616	10700	307	2210
41	30	0	0	0	0	23	320	15	163	30448	460414	5183	2137	420	2041
41	50	0	0	0	0	0	0	0	0	61491	508702	35620	13286	1095	5990
41	70	0	0	0	0	0	0	0	0	23806	300076	10869	4523	202	1272
41	90	85	569	0	0	115	4609	0	0	62248	857007	30763	15698	0	0
41	110	0	0	0	0	10	200	6	77	46616	362825	29397	8725	569	1983
41	130	0	0	0	0	21	375	7	67	63919	649143	31085	11236	1480	8451
41	150	398	2455	0	0	76	1354	0	0	40529	516427	26960	12192	0	2
41	170	390	2934	0	0	702	12594	0	0	56403	541571	39986	15298	143	997
41	190	223	1380	0	0	200	3606	0	0	46181	674961	36434	20254	6	17
41	210	150	1092	0	0	94	1579	0	0	49602	621091	25596	11877	357	2775
41	230	0	0	0	0	0	0	8	159	39837	443198	15595	4760	755	7634
41	250	0	0	0	0	23	320	0	0	44928	451046	16897	5519	1022	7888
41	270	315	1631	0	0	409	7100	0	0	38098	451055	19562	8131	25	247
41	290	454	2750	0	0	75	595	0	0	27057	334019	15220	7060	0	0
41	310	0	0	0	0	0	0	1	12	70392	728741	42544	18542	1500	12273
41	330	15	185	0	0	83	1590	0	0	38478	596207	31898	15304	8	32
41	350	0	0	0	0	0	0	2	42	64881	595396	25297	10482	1643	13533
41	370	102	489	0	0	42	720	0	0	24182	283961	11227	4126	63	542
41	390	0	0	0	0	4	60	94	1903	94000	816779	38872	15838	1674	13013
41	410	0	0	0	0	0	0	0	0	73724	665878	33352	13393	744	8700
41	430	150	1155	0	0	43	788	0	0	82089	1153703	53032	30449	5	14
41	450	0	0	0	0	6	90	2	40	45974	476112	25071	10065	1124	8002
41	470	5	25	0	0	690	17183	0	0	62502	780110	63818	19198	260	1803
41	490	374	2659	0	0	110	1262	0	0	91995	1255192	46973	27760	0	0
41	510	16	142	0	0	706	23022	0	0	63342	785707	44083	19408	163	926
41	530	0	0	0	0	400	10000	401	3641	51928	514823	19878	9156	1174	10855
41	550	15	114	0	0	109	1675	0	0	52804	678431	28964	14950	0	0
41	570	19	144	0	0	0	0	0	0	43184	580665	21089	9695	104	828
41	590	24	216	0	0	2	25	0	0	50390	713568	26472	13140	6	27
41	610	0	0	0	0	10	130	20	289	79392	766972	42632	20134	1009	11602
41	630	0	0	0	0	171	4906	0	0	35046	409508	29306	9775	214	1772
41	650	10	82	0	0	1056	25425	0	0	41716	590777	35711	15304	296	1934
41	670	0	0	0	0	412	11415	0	0	47697	537728	31089	15280	664	4521
41	690	7	65	0	0	630	19557	4	81	94469	980709	52334	27207	1243	7635
41	710	188	1533	0	0	230	4057	0	0	82990	1337252	34207	17737	0	0
41	730	32	304	0	0	6	65	0	0	47084	698362	10425	4596	13	69
41	750	7	41	0	0	5	55	0	0	41844	554785	25383	11062	285	1526
41	770	1178	13880	0	0	188	2539	0	0	65564	1086567	45802	22923	0	0
41	790	75	342	0	0	0	0	0	0	71929	1051983	49542	26051	0	0
41	810	58	414	0	0	487	9019	0	0	57969	497347	38300	14205	411	1769
41	830	599	5431	0	0	60	1746	0	0	72680	1249341	64035	34872	0	0
41	850	9	100	0	0	666	15191	0	0	43041	495993	32150	8857	380	3422
41	870	0	0	0	0	360	8629	0	0	59147	548328	39791	16234	574	3101
41	890	699	8498	0	0	433	8459	0	0	88959	1623742	77759	41659	0	0
41	910	0	0	0	0	637	15281	6	131	55424	709422	46769	15931	504	2243
41	930	37	199	0	0	13	240	0	0	58932	701967	24351	11897	17	73
41	950	134	1200	0	0	52	630	0	0	81331	1317537	49376	29827	0	0
41	970	0	0	0	0	0	0	2	38	16704	226285	3682	1411	579	5057
41	990	0	0	0	0	0	0	69	1221	58954	695727	34970	15089	787	4775
41	1010	0	0	0	0	1986	51214	0	0	53689	667583	33511	11253	488	3687
41	1030	784	5564	0	0	110	1432	0	0	68213	1062634	42975	23432	0	0
41	1050	34	271	0	0	897	23180	0	0	45216	490217	34401	10090	397	4987
41	1070	0	0	0	0	155	3600	0	0	56530	735930	37625	15153	198	1739
41	1090	0	0	0	0	0	0	0	0	71521	689252	41721	15999	860	6619
41	1110	1562	8811	0	0	308	4909	0	0	57291	620331	31377	14326	70	474
41	1130	2	17	0	0	174	4145	2	23	51669	409145	31074	11343	648	1895
41	1150	96	487	0	0	47	505	0	0	42310	510878	17013	6929	14	119
41	1170	148	934	0	0	151	2293	0	0	36095	440538	13898	5646	59	549
41	1190	0	0	0	0	197	4572	0	0	46671	670588	34204	10635	460	3103
41	1210	521	4112	0	0	642	14710	0	0	55673	666442	37620	14431	54	457
41	1230	113	745	0	0	401	7016	0	0	47626	515016	28496	10566	354	2841
41	1250	0	0	0	0	35	464	0	0	61125	810782	37153	16850	314	2266
41	1270	2	21	0	0	0	0	0	0	54274	688495	17368	7900	4	12
41	1290	0	0	0	0	0	0	1	15	22779	230859	4861	1675	407	3145
41	1310	5	55	0	0	114	2283	1	7	40625	457367	25112	7540	501	3112
41	1330	11	52	0	0	0	0	0	0	33371	382604	14686	7675	0	0
41	0	9075	71254	0	0	15084	353569	652	8029	3629604	44343543	2130062	934396	26653	196559
		0	0			0	0	0	0	0	0	0	0	0	0
															
42	10	490	5446	0	0	14777	505096	67451	2905979	20351	165302	14210	4263	0	0
42	30	0	0	0	0	60	970	0	0	33521	379738	37123	16965	237	950
42	50	1006	5178	0	0	95	448	0	0	3371	16107	3611	507	0	0
42	70	7709	64461	0	0	4670	73500	0	0	4277	16490	8	0	0	0
42	90	4987	34623	0	0	1792	23482	0	0	1966	8770	954	170	0	0
42	110	0	0	0	0	0	0	0	0	20924	155079	17016	4612	4	18
42	130	0	0	0	0	13	250	0	0	19411	117312	13921	3359	10	29
42	150	5382	41328	0	0	953	11504	0	0	3936	16241	0	0	0	0
42	170	0	0	0	0	314	10440	0	0	42829	558374	43878	21949	26	106
42	190	0	0	0	0	47	815	0	0	31498	272647	25636	7706	0	0
42	210	5393	59344	0	0	402	6002	341	15824	63524	689764	36989	18128	0	0
42	230	2	10	0	0	0	0	0	0	14553	59674	14098	2511	0	0
42	250	5	50	0	0	0	0	0	0	19016	102406	22382	5066	0	0
42	270	0	0	0	0	48	1290	0	0	53983	298423	54995	13076	245	749
42	290	26	132	0	0	43	1420	0	0	25772	136421	40636	10058	0	0
