state	county	corn_a	corn_y	oats_a	oats_y	wheat_a	wheat_y	rice_a	rice_y	cotton_a	cotton_y	scane_a	scane_y
43	1190	11117	111291	2	25	0	0	0	0	63	15	0	0
43	1210	48005	356190	156	2381	0	0	0	0	1014	213	0	0
43	1230	5382	45361	0	0	0	0	0	0	80	15	0	0
43	1250	12962	106508	0	0	0	0			125	18	0	0
43	1270	756	12246	0	0	0	0	1	28.8	0	0	0	0
43	1290	2539	12608	0	0	0	0	0	0	0	0	0	0
43	1310	15577	72600	16	277	0	0	4	61.2	3061	652	0	0
43	1330	20753	112146	6	110	0	0	18	165.6	1765	246	0	0
43	0	631887	5190717	1782	22765	0	0	185	2556	58571	11424	21012	721862
		0	0	0	0	0	0	39	637.2	0	0	21012	721862
													
44	10	30375	285558	33	510	0	0	0	0	5693	1928	0	0
44	30	15568	166779	211	3680	0	0	0	0	1667	454	0	0
44	50	18174	245644	173	2240	0	0	0	0	2987	984	0	0
44	70	23339	156726	44	925	0	0	0	0	7205	1175	0	0
44	90	19432	155927	112	2779	244	2231	0	0	6188	2800	0	0
44	110	15070	133707	2324	30503	1624	15617	0	0	9985	4652	0	0
44	130	16679	144443	2526	47253	3821	40864	0	0	15678	9372	0	0
44	150	22701	302745	911	19277	485	6159	0	0	25903	15080	0	0
44	170	19672	164924	225	2970	51	527			8252	3005	0	0
44	190	39498	415871	109	2840	0	0	0	0	5302	1995	0	0
44	210	13396	159414	941	21502	1247	23708	0	0	2745	1180	0	0
44	230	30630	299346	798	15983	175	2528	0	0	12994	6949	0	0
44	250	8891	98482	24	1045	0	0			55	23	0	0
44	270	52431	548612	1423	32215	1	10	0	0	12583	4207	0	0
44	290	6559	61289	0	0	0	0			460	141	0	0
44	310	78579	781050	327	6041	84	1034			29904	15912	0	0
44	330	84494	722648	9313	161972	2142	17443	0	0	57404	35148	0	0
44	350	14233	120950	2046	42484	1580	20475	0	0	9240	5060	0	0
44	370	24865	199424	318	7175	22	312	0	0	8731	2791	0	0
44	390	1572	22993	8	120	0	0	3	46.8	0	0	0	0
44	430	30963	296298	65	845	30	258	0	0	11991	5044	0	0
44	450	58235	586254	3678	76605	2329	26354	0	0	42071	19508	0	0
44	470	8456	117633	135	3486	199	2450	0	0	3750	2707	0	0
44	490	3455	32172	0	0	0	0			3	1	0	0
44	510	3648	48406	159	4690	0	0	19	259.2	80	27	0	0
44	530	6277	27276	0	0	11	90	0	0	2629	542	0	0
44	550	17126	179412	466	11647	85	791	0	0	11466	7409	0	0
44	570	22510	252778	750	16342	856	9619	0	0	12491	6532	0	0
44	590	7545	70104	1515	32753	1951	20037	0	0	6319	3334	0	0
44	610	17471	107732	90	630	0	0	0	0	8194	2583	0	0
44	630	10197	97952	882	20217	836	9749	0	0	5194	1772	0	0
44	650	4017	46789	140	1155	0	0	0	0	274	108	0	0
44	670	24588	184233	712	12666	915	10622	0	0	15778	7095	0	0
44	690	51207	524673	198	3043	12	120			8590	2283	0	0
44	710	63471	670751	380	7621	5	57	0	0	23583	8851	0	0
44	730	22169	168768	693	9377	1380	11106	0	0	10659	5591	0	0
44	750	28975	328114	458	9132	23	460	0	0	3994	1932	0	0
44	770	35272	260640	3254	57763	1804	17056	0	0	18947	7811	0	0
44	790	18386	160459	325	7607	826	9886	0	0	5918	1946	0	0
44	810	29857	300304	1282	26547	105	1538	0	0	16675	7755	0	0
44	830	5553	103322	131	1778	303	3121	0	0	1198	793	0	0
44	850	7963	84297	238	3408	358	3251	0	0	2308	1329	0	0
44	870	43256	328839	163	3090	0	0	0	0	5023	948	0	0
44	890	12739	121944	533	9641	833	7684	0	0	4895	1852	0	0
44	910	68201	423620	332	6930	135	1432	0	0	29605	13506	0	0
44	930	50232	428834	3221	78593	1859	22173			31565	16053	0	0
44	950	15035	146497	850	10031	15	130	0	0	3080	1157	0	0
44	970	13683	117852	365	9396	704	7980	0	0	7781	4236	0	0
44	990	47540	312076	495	3100	0	0	0	0	22444	7392	0	0
44	1010	5456	37091	1	5	0	0	0	0	202	58	0	0
44	1030	17833	216512	48	944	0	0	11	111.6	3406	1203	0	0
44	1050	21674	191437	5249	87216	3479	28724	0	0	20427	11910	0	0
44	1070	77768	639431	1297	9711	802	8795	2	25.2	35757	16791	0	0
44	1090	18643	169673	128	1500	7	75	0	0	5601	2495	0	0
44	1110	11266	170986	1	12	202	1447	0	0	0	0	0	0
44	1130	17755	139145	631	12501	607	6699	0	0	11728	6202	0	0
44	1150	23769	263649	1063	23513	208	2084	0	0	20586	12823	0	0
44	1170	22158	236601	1484	25468	1382	13252	0	0	14514	8588	0	0
44	1190	20607	191463	6867	115728	4336	41805	0	0	21802	12239	0	0
44	1210	26114	245958	1833	34980	1370	17697	0	0	13249	6294	0	0
44	1230	10288	167544	10	100	80	587	0	0	410	252	0	0
44	1250	16832	122306	188	2252	960	8087	0	0	7643	4678	0	0
44	1270	895	7931	15	90	0	0	0	0	16	5	0	0
44	1290	22465	278007	185	3228	202	2561	0	0	18481	12654	0	0
44	1310	41974	455789	614	12603	0	0	0	0	4719	1657	0	0
44	1330	20224	161506	1194	14709	3077	24552	0	0	9952	4954	0	0
44	1350	39337	302734	1452	22454	3565	30322	0	0	25454	12596	0	0
44	1370	13873	187366	325	6271	460	4387	0	0	3113	1806	0	0
44	1390	25623	275187	1915	30238	2003	18858	0	0	16731	9124	0	0
44	1410	34477	230213	911	15173	1464	10933	0	0	13241	6556	0	0
44	1430	18520	153886	340	5793	289	2654	0	0	11745	7292	0	0
44	1450	20705	152281	756	15691	166	1353	0	0	7060	2740	0	0
44	1470	22242	223519	9484	204058	5662	63601	0	0	27748	18418	0	0
44	1490	22526	137641	929	14329	280	2372	0	0	12445	4103	0	0
44	1510	30795	282609	3118	73844	4233	54361	0	0	24455	14938	0	0
44	1530	32624	354338	3235	76584	3003	42942			13339	5936	0	0
44	1550	40502	390029	167	5624	20	168	3	18	14019	5133	0	0
44	1570	23824	243152	4512	83683	5115	54430	0	0	25535	12363	0	0
44	1590	14438	143866	2327	63406	1536	21610	0	0	10121	6210	0	0
44	1610	20112	203333	13	300	15	116	0	0	2806	837	0	0
44	1630	72323	605028	2476	37676	5528	55188	0	0	34367	18234	0	0
44	1650	37683	357143	3612	81215	471	6284	0	0	22178	13664	0	0
44	1670	51602	458865	135	1492	382	6105	0	0	23387	12456	0	0
44	1690	14548	133962	178	3666	374	4410	0	0	3528	1373	0	0
44	1710	14378	140208	1539	30933	1525	18961	0	0	7225	3344	0	0
44	1730	11327	170353	162	3935	0	0	0	0	1097	458	0	0
44	1750	100259	954756	3429	81455	504	7341	0	0	50248	23987	0	0
44	1770	20997	197080	1989	28125	142	1791	0	0	4540	1410	0	0
44	1790	10038	89595	119	1812	2	20	105	885.6	690	196	0	0
44	1810	14491	128174	1933	22635	1971	13269	0	0	9053	5037	0	0
44	1830	7991	72506	16	160	0	0	0	0	774	285	0	0
44	1850	38790	407447	598	9697	0	0			5489	1882	0	0
44	1870	8485	100345	266	5239	183	1523	0	0	1474	778	0	0
44	1890	21958	183680	469	7938	1559	11719	0	0	12445	6973	0	0
44	1910	843	12185	4	25	0	0	14	198	84	53	0	0
44	1930	44120	379090	3318	55341	1701	22126	0	0	24780	10474	0	0
44	1950	22287	201638	5971	115216	8242	77754	0	0	20961	12303	0	0
44	1970	19753	121648	92	2255	69	677	0	0	7908	2062	0	0
44	1990	42096	336696	2915	57362	1431	16905	0	0	22904	10143	0	0
44	2010	37392	253360	99	942	0	0	0	0	7815	2393	0	0
44	2050	70979	481962	481	7217	25	258	0	0	22051	6095	0	0
44	2070	14892	132434	1189	24402	1282	13724	0	0	5927	2671	0	0
44	2090	27982	200969	293	4484	140	1376			11050	3457	0	0
44	2110	23780	264296	4375	100277	3437	40181	0	0	20790	14670	0	0
44	2130	14924	254546	130	2955	369	3559	0	0	8907	5564	0	0
44	2150	7852	74415	370	11246	47	1186	0	0	2139	555	0	0
44	2170	18340	166507	3135	80130	2027	20209	0	0	14232	9199	0	0
44	2190	16390	125448	3286	56312	4495	42420	0	0	12779	7286	0	0
44	2210	24330	212025	4732	80948	6478	54187	0	0	19306	11131	0	0
44	2230	19940	176107	236	3989	443	5466	0	0	12998	7430	0	0
44	2250	16481	232063	2031	58107	2809	52448	0	0	7515	3648	0	0
44	2270	9663	131499	9	181	84	744	0	0	4757	2792	0	0
44	2290	27407	335529	0	0	0	0	0	0	2754	1132	0	0
44	2310	22008	243954	2371	60796	1983	24878	0	0	15004	7580	0	0
44	2330	18480	199325	339	6231	375	3161	0	0	16146	9885	0	0
44	2350	27026	234009	660	14645	209	2113	0	0	13982	7768	0	0
44	2370	12183	114962	1102	16596	956	10170	0	0	5348	2622	0	0
44	2390	8372	52146	4	55	4	20	0	0	4088	1065	0	0
44	2410	6555	143817	10	160	18	107	0	0	0	0	0	0
44	2430	34483	248593	1506	26033	171	2227	0	0	17537	4699	0	0
44	2450	18221	160446	1492	30673	1132	10736	0	0	8632	5098	0	0
44	2470	13227	110983	589	11810	1190	12332	0	0	7458	4311	0	0
44	2490	15525	112710	521	6753	329	3506	0	0	7646	3062	0	0
44	2510	67934	583170	521	9775	436	4642	6	86.4	30578	17870	0	0
44	2530	21161	202290	1457	24900	2	50	0	0	6708	1758	0	0
44	2550	15229	164623	3204	73180	1699	23329	0	0	9246	5278	0	0
44	2570	8734	99173	1723	27514	1287	11764	0	0	5383	2746	0	0
44	2590	23633	182511	1038	22372	97	775	0	0	9287	1989	0	0
44	2610	42696	438397	4926	89277	2812	37195	0	0	21791	10216	0	0
44	2630	15061	115906	369	4924	223	2589	0	0	4831	1626	0	0
44	2650	10515	72951	893	9559	1172	8471	0	0	7346	3418	0	0
44	2670	45392	489155	170	5521	7	75			8736	3371	0	0
44	2690	30325	251111	333	7115	653	10726	0	0	13853	6548	0	0
44	2710	42203	316022	51	1102	41	511	0	0	12675	3414	0	0
44	2730	33978	330060	1460	32422	616	8657	0	0	17912	8440	0	0
44	2750	47576	530418	494	7737	3	30			7698	2279	0	0
44	2770	28095	286953	1545	41562	44	414	0	0	9629	4016	0	0
44	2790	36897	309522	236	4234	21	214			15288	5369	0	0
44	2810	6313	113219	7	77	678	7198	0	0	0	0	0	0
44	2830	24970	211934	29	340	27	125			10498	3644	0	0
44	2850	23734	161557	882	15208	214	2279	0	0	10046	3039	0	0
44	2870	24752	209055	969	18082	160	1612	0	0	9036	3012	0	0
44	2890	25038	178273	102	1140	13	167	0	0	8473	3614	0	0
44	2910	11756	174719	13	168	685	6246	0	0	0	0	0	0
44	2930	18604	167624	1242	21063	777	7698	0	0	5520	2050	0	0
44	2950	19173	268473	513	10263	289	3197	0	0	9318	6331	0	0
44	2970	35343	338396	5995	117138	5850	69378			30976	22307	0	0
44	2990	16648	197543	4	50	7	95	0	0	1198	362	0	0
44	3010	26218	245557	738	14898	1880	17972	0	0	18817	12045	0	0
44	3030	79532	593329	3212	47835	4248	47229			28263	14111	0	0
44	3050	23448	255766	22	520	8	81			4388	1662	0	0
44	3070	14733	98415	271	4670	22	215	0	0	4595	1181	0	0
44	3090	29192	204565	212	4210	18	307	0	0	13276	4402	0	0
44	3110	10958	125903	521	7452	272	2057			3013	1955	0	0
44	3130	14639	172264	367	5937	451	4748	0	0	8693	5308	0	0
44	3150	38257	283103	411	7058	128	1563		0	23078	9656	0	0
44	3170	25389	199725	3425	61371	4994	37650			17586	8366	0	0
44	3190	30010	202369	216	5363	10	145	0	0	7611	2909	0	0
44	3210	55553	427491	860	18180	32	330	0	0	23060	7763	0	0
44	0	4083594	37603790	190280	3664951	153536	1630159	215	2196	1856185	905088	0	0
		0	0	0	0	0	0	52	565.2	0	0	0	0
													
45	10	21881	330195	60	1205	6	40	96932	4438198.8	24305	20421	0	0
45	30	8369	124935	26	510	0	0	13113	569685.6	3746	2505	0	0
45	50	16744	261946	8	70	0	0	2737	179866.8	309	154	8385	149800
45	70	20402	397122	0	0	0	0	525	44460	8	2	26387	595513
45	90	61296	1036036	127	3725	0	0	679	34750.8	32599	25076	3280	66832
45	110	9163	138903	16	195	0	0	175	5040	1915	1034	0	0
45	130	42255	380805	0	0	0	0	0	0	38077	17585	0	0
45	150	32518	477606	1167	39782	0	0	0	0	38143	28337	4	100
45	170	48165	729401	1123	38057	7	125	0	0	62478	48776	0	0
45	190	11362	175135	0	0	0	0	58566	2212959.6	3538	1447	0	0
45	210	11042	118988	52	2130	0	0	0	0	8527	5961	0	0
45	230	6714	86229	0	0	0	0	12545	488739.6	3752	1991	0	0
45	250	22887	283238	578	18525	0	0	0	0	16748	11667	0	0
45	270	50410	424656	223	2395	0	0	1	54	49276	22563	0	0
45	290	16985	252656	1036	31466	0	0	0	0	15366	11112	0	0
45	310	38775	356870	65	1080	0	0	0	0	44585	22990	0	0
45	330	13777	182810	412	7796	0	0	0	0	3959	1214	629	12269
45	350	26010	527165	4605	179549	12	320	0	0	31721	26430	0	0
45	370	24888	244446	213	5415	0	0	2	14.4	10918	3870	0	0
45	390	51823	797551	0	0	0	0	17442	780523.2	29472	23010	32	472
45	410	59320	718627	3584	119568	0	0	0	0	55330	40308	0	0
45	430	11324	134661	73	1307	0	0	0	0	7616	5024	0	0
45	450	35914	558496	0	0	0	0	3525	161265.6	1612	1066	26007	533137
45	470	19592	394893	0	0	0	0	1241	72874.8	625	248	15762	349724
45	490	15399	133869	14	90	4	60	0	0	11442	5291	0	0
45	510	407	10098	0	0	0	0	0	0	21	8	63	438
45	530	8180	127617	163	4160	0	0	86384	3845318.4	5954	3854	0	0
45	550	41839	596491	0	0	0	0	2428	94140	28020	19451	11119	179040
45	570	33001	652950	0	0	0	0	430	27133.2	963	444	19182	465061
45	590	4030	60936	5	125	0	0		10.8	2054	1202	0	0
45	610	33640	320149	149	3695	0	0	0	0	33064	15445	0	0
45	630	8325	111697	18	365	1	15	7	158.4	1338	600	0	0
45	650	21517	444646	7379	260622	0	0	0	0	24965	21802	0	0
45	670	41890	524047	1104	40556	0	0	71	2214	36877	31382	0	0
45	690	45742	489300	229	3451	0	0	1	28.8	45692	30798	0	0
45	710	716	30945	8	200	0	0	0	0	30	23	0	0
45	730	24491	278450	431	12466	0	0	0	0	22183	13661	0	0
45	750	901	23834	0	0	0	0	431	19216.8	0	0	33	278
45	770	38103	698806	298	6700	0	0	0	0	15211	9459	12342	236991
45	790	38440	743766	1220	33608	0	0	496	22143.6	25590	21874	2592	79030
45	810	27791	339370	1060	34284	0	0	0	0	30135	18460	0	0
45	830	48512	632337	5042	174817	0	0	0	0	50540	34459	0	0
45	850	23313	267534	7	76	0	0	0	0	17347	8321	0	0
45	870	375	9335	1	15	0	0	0	0	0	0	1	8
45	890	5334	94552	0	0	0	0	6	194.4	0	0	2940	48385
45	910	16931	154113	24	587	0	0		3.6	5057	2088	0	0
45	930	10087	187185	0	0	0	0	3446	216831.6	0	0	10356	211364
45	950	4599	77192	0	0	0	0	732	55177.2	0	0	6646	129655
45	970	88502	1455753	0	0	0	0	8887	442656	54237	38994	2372	48486
45	990	36317	562100	0	0	0	0	3575	178383.6	9947	6212	17293	304099
45	1010	14186	249863	0	0	0	0	2828	94968	126	23	21508	465481
45	1030	6807	80126	1	10	0	0	84	2736	1292	558	4	50
45	1050	19619	224935	28	864	2	16	22	424.8	6110	3033	0	0
45	1070	25973	415423	5727	210680	0	0	0	0	26543	23102	0	0
45	1090	18272	329725	5	100	0	0	0	0	0	0	15308	297751
45	1110	39580	423656	77	969	0	0	0	0	32581	15302	0	0
45	1130	25878	419826	32	1075	0	0	86724	3786519.6	17093	12113	10679	192644
45	1150	15177	195576	7	90	0	0	0	0	6282	3207	0	0
45	1170	45964	518240	30	430	0	0	2	46.8	19500	9923	0	0
45	1190	34756	315339	58	510	0	0	0	0	30192	13560	3	80
45	1210	12606	215867	0	0	0	0	164	8701.2	917	306	11607	215115
45	1230	33935	532569	6269	205191	2	25	0	0	29178	23849	0	0
45	1250	17170	227078	265	7010	0	0	0	0	4994	1844	2383	62560
45	1270	13396	135747	0	0	0	0	0	0	8585	4274	0	0
45	0	1603317	22444412	43019	1455521	34	601	404201	17785440	1088685	717713	226917	4644363
		0	0	0	0	0	0	0	0	0	0	0	0
													
46	10	13332	162264	486	9360	0	0	0	0	9524	4965	0	0
46	30	26046	197348	0	0	0	0	0	0	17490	5396	0	0
46	50	49225	456971	102	1380	0	0	2	8	24709	12500	0	0
46	70	52322	571276	225	5375	0	0	0	0	26778	12671	0	0
46	90	11844	99860	26	986	0	0	0	0	11220	4719	0	0
46	110	87453	1903342	14336	644300	642	22664	0	0	160115	147138	0	0
46	130	30881	269668	274	5244	0	0	0	0	17906	4785	0	0
46	150	44114	567872	96	3925	0	0	0	0	24549	13154	0	0
46	170	27150	170497	45	680	0	0	0	0	23042	5874	0	0
46	190	22375	171460	73	509	2	6	0	0	11237	3136	0	0
46	210	20867	256115	520	10850	0	0	0	0	12853	6606	0	0
46	230	28889	265900	41	1160	0	0	0	0	12370	3314	0	0
46	250	20462	103171	64	786	0	0	0	0	15696	3184	0	0
46	270	53401	1006456	4055	166832	46	1225	0	0	105599	100761	0	0
46	290	41698	543265	78	1355	0	0			20354	8288	0	0
46	310	37541	462902	18	192	0	0	0	0	23294	12228	0	0
46	330	39042	541374	363	18440	0	0	0	0	50523	31099	0	0
46	350	14154	175256	325	8239	0	0	0	0	5009	1712	0	0
46	370	20917	212093	128	3440	0	0	0	0	9378	4289	0	0
46	390	11463	124471	4	50	0	0	0	0	3662	975	0	0
46	410	11221	130832	9	145	0	0			2941	867	0	0
46	430	26896	206816	32	680	0	0	0	0	17049	6451	0	0
46	450	2617	39294	0	0	0	0	11	51	317	146	0	0
46	470	3162	55890	0	0	0	0	3	5	306	104	0	0
46	490	63307	771815	528	16067	0	0	0	0	49912	27891	0	0
46	510	63303	915267	1271	76976	0	0	0	0	55920	40339	0	0
46	530	43077	636690	3906	160939	0	0	0	0	60792	49436	0	0
46	550	14495	272469	4849	157185	15	150	0	0	19665	12933	0	0
46	570	35284	252684	0	0	1	30	0	0	20185	4961	0	0
46	590	3104	48431	0	0	0	0			170	58	0	0
46	610	46970	565088	231	4634	0	0	0	0	21595	9734	0	0
46	630	26972	300164	10	115	0	0	0	0	14217	6961	0	0
46	650	46265	465016	229	4787	0	0			26997	14434	0	0
46	670	46570	593114	94	3115	0	0			24927	12609	0	0
46	690	46269	336591	46	1010	0	0	0	0	25018	6504	0	0
46	710	32841	300573	125	2000	6	75	0	0	20192	6975	0	0
46	730	20283	224853	92	2024	0	0	0	0	8678	3300	0	0
46	750	35021	322614	134	3890	0	0	0	0	17885	4808	0	0
46	770	33905	305171	23	470	1	7	6	4	17856	8847	0	0
46	790	47512	584805	117	2227	0	0	0	0	27957	16874	0	0
46	810	37064	285333	0	0	0	0	0	0	36421	10526	0	0
46	830	60057	1234505	11682	542384	103	2455	0	0	94059	89921	0	0
46	850	45561	393465	64	1155	0	0	0	0	24596	10714	0	0
46	870	32579	256524	586	10935	0	0	0	0	26890	9087	0	0
46	890	64596	759258	2918	76653	0	0	0	0	54670	29980	0	0
46	910	46157	558667	205	5091	0	0			23505	10509	0	0
46	930	38346	276121	10	250	6	25	0	0	35080	12560	0	0
46	950	49291	377461	362	5836	0	0	0	0	43320	14795	0	0
46	970	22833	224028	16	335	0	0	0	0	16351	6713	0	0
46	990	52815	625062	395	8747	0	0	0	0	33675	16563	0	0
46	1010	48704	589754	631	12366	0	0	0	0	27314	13672	0	0
46	1030	32708	228155	264	3005	0	0	0	0	31379	9468	0	0
46	1050	18820	139826	80	1620	0	0	0	0	10615	2194	0	0
46	1070	50448	639531	461	17445	43	457	0	0	50156	25486	0	0
46	1090	14430	196007	79	1413	3	70	7	27	3191	1125	0	0
46	1110	12003	127429	20	600	0	0	0	0	4448	1264	0	0
46	1130	38652	376947	125	2098	0	0			20647	9840	0	0
46	1150	30119	212042	0	0	5	42	0	0	25706	7469	0	0
46	1170	28397	221511	28	840	0	0	0	0	19824	4776	0	0
46	1190	46205	787900	2419	92322	70	2000	0	0	62525	60261	0	0
46	1210	43068	542533	738	25135	0	0	0	0	19659	12704	0	0
46	1230	41041	542052	321	7727	0	0	0	0	21045	14024	0	0
46	1250	29558	525010	1460	49804	0	0	0	0	36050	31841	0	0
46	1270	45015	536028	107	2842	0	0	0	0	23007	13837	0	0
46	1290	43848	615563	260	5612	0	0	0	0	24573	15574	0	0
46	1310	5603	65356	7	75	0	0	3	8	984	330	0	0
46	1330	81903	1642090	22940	1113374	161	4040	0	0	158631	134633	0	0
46	1350	57781	968185	4261	172975	22	460	0	0	68722	58208	0	0
46	1370	31209	351571	64	3085	0	0	0	0	31862	15880	0	0
46	1390	18240	142592	2	10	3	27	0	0	21108	6747	0	0
46	1410	20617	150701	6	50	0	0	0	0	13901	4684	0	0
46	1430	35442	792732	3141	125932	58	2550	0	0	60314	62672	0	0
46	1450	24063	180655	0	0	0	0	0	0	19945	6656	0	0
46	1470	50818	590899	59	1045	0	0			27938	14879	0	0
46	1490	18941	348703	12	590	0	0	0	0	12505	8098	0	0
46	1510	70957	1341031	14461	540985	106	2591	0	0	104839	92751	0	0
46	1530	34512	304541	135	2188	0	0	0	0	12966	3604	0	0
46	1550	20825	173875	480	7528	0	0	0	0	15066	4081	0	0
46	1570	24638	285068	135	2500	0	0			10055	4018	0	0
46	1590	41370	361036	152	2850	0	0	0	0	23065	8710	0	0
46	1610	28772	257782	204	2520	0	0	0	0	16414	5560	0	0
46	1630	73536	1217545	367	16167	0	0	0	0	64377	45652	0	0
46	0	2913792	36034812	102612	4185456	1293	38974	45	594	2449285	1533092	0	0
		0	0	0	0	0	100	13	491	0	0		
							checked w/1945						
47	10	21551	447150	3117	71631	8847	107071			410	196	0	0
47	30	13293	236495	870	19130	7242	80525			3684	3012	0	0
47	50	6782	188502	442	8701	788	8210			0	0	0	0
47	70	26784	447700	6090	130802	8819	96319			26670	19881	0	0
47	90	16022	393821	878	16953	1257	11975			0	0	0	0
47	110	4110	93147	244	5802	143	1127			0	0	0	0
47	130	46563	1224330	1836	53630	21	350			1417	402	0	0
47	150	28691	697631	6	70	0	0			5362	1818	0	0
47	170	36925	678076	358	14350	87	1467			4854	2299	0	0
47	190	12455	248287	6	87	0	0			149	80	0	0
47	210	18322	436506	461	7550	3209	39448			0	0	0	0
47	230	14282	288405	448	11285	6418	75530			1007	878	0	0
47	250	18511	332323	7582	159930	11030	128123			11739	7956	0	0
47	270	13172	249995	481	10832	4778	51439			277	222	0	0
47	290	13970	344187	38	1200	12	120			1535	622	0	0
47	310	4729	88347	0	0	1	12			128	36	0	0
47	330	19434	330224	148	2192	5618	62038			8	4	0	0
47	350	19438	392491	2872	64404	14365	213114			12601	11354	0	0
47	370	26859	583902	3882	87820	13471	135533			2861	1067	0	0
47	390	14204	230730	30	503	414	2760			0	0	0	0
47	410	13791	370540	3	120	0	0			2595	877	0	0
47	430	7693	136486	18	200	1387	12151			0	0	0	0
47	450	41034	760574	4647	122364	15515	236910			49209	52359	0	0
47	470	52433	1142163	281	9158	228	4752			1776	890	0	0
47	490	24782	545409	19	322	0	0			377	98	0	0
47	510	38055	700585	965	32519	2041	32242			19424	11894	0	0
47	530	14877	336163	0	0	0	0			1005	720	0	0
47	550	135	2600	1	25	0	0			0	0	0	0
47	570	18841	459126	5669	151925	13972	203537			2300	1590	0	0
47	590	12724	266837	3037	69035	6502	88215			4458	3814	0	0
47	610	62585	1303303	111	1100	28	744			5192	3060	0	0
47	630	10162	225827	452	15574	1879	19131			166	85	0	0
47	650	42151	914808	488	10000	297	4938			19542	6256	0	0
47	670	19310	472776	4190	99666	8570	127629			204	147	0	0
47	690	30273	503798	396	7088	1784	19673			13933	5062	0	0
47	710	20041	336150	2495	59307	8156	117363			13584	11731	0	0
47	730	17563	443689	0	0	4	75			3641	1140	0	0
47	750	3837	62825	2	13	0	0			0	0	0	0
47	770	30319	587816	216	4419	3835	39019			1119	491	0	0
47	790	30976	699124	3	100	11	230			5142	1764	0	0
47	810	29007	686039	3446	83367	8997	125337			246	170	0	0
47	830	40772	790603	430	14378	646	10021			28772	9726	0	0
47	850	38781	842384	489	13301	3715	58959			20027	14959	0	0
47	870	13278	365036	252	4557	1526	21131			0	0	0	0
47	890	14178	377265	120	1842	749	10807			0	0	0	0
47	910	17549	362372	5	125	2	38			3347	1029	0	0
47	930	19381	396710	952	28850	1954	32205			17786	14589	0	0
47	950	18666	439695	902	24439	0	0			2668	1428	0	0
47	970	30977	634071	6476	156053	22030	310678			21353	20047	0	0
47	990	10740	210144	42	632	805	7105			0	0	0	0
47	1010	75055	1743324	175	4629	693	10745			32637	16180	0	0
47	1030	21667	403624	2	15	0	0			654	143	0	0
47	1050	12164	266823	864	24945	2042	25656			3392	1872	0	0
47	1070	46961	1037433	162	5900	25	710			4827	2000	0	0
47	1090	18977	373697	2618	67685	11867	187672			18054	18558	0	0
47	1110	9355	197220	53	907	1625	19124			16	14	0	0
47	1130	12389	252915	265	5243	1407	12658			0	0	0	0
47	1150	16507	409911	590	7844	4174	42466			0	0	0	0
47	1170	25754	731872	127	5598	0	0			2969	867	0	0
47	1190	27343	477550	4881	114920	8597	125746			21658	14460	0	0
47	1210	7612	180786	206	2728	401	3599			0	0	0	0
47	1230	10712	207040	2280	51243	5723	60031			2987	1544	0	0
47	1250	17516	346406	2502	54462	7520	73377			1768	1012	0	0
47	1270	44194	919294	294	8945	1979	34343			17542	7668	0	0
47	1290	1830	43192	202	5700	40	640			8	4	0	0
47	1310	29968	619752	140	3662	293	3680			20429	7619	0	0
47	1330	26342	510804	0	0	5	50			906	374	0	0
47	1350	15061	313865	1217	27795	5831	58609			601	295	0	0
47	1370	17086	391819	47	1318	2	28			1179	461	0	0
47	1390	21154	564536	122	1675	28	140			620	168	0	0
47	1410	18844	398731	7	175	10	100			627	233	0	0
47	1430	18006	421490	63	1240	37	440			3808	1328	0	0
47	1450	22833	414532	100	1802	5170	46369			1	1	0	0
47	1470	62220	1412077	247	9056	38	731			8421	2245	0	0
47	1490	10097	183350	530	10500	1331	15927			4868	3440	0	0
47	1510	27588	654021	5256	130808	16770	198954			421	181	0	0
47	1530	17312	270590	1670	36310	3336	35035			10455	7044	0	0
47	1550	93300	1858878	1358	48805	3836	70493			46926	30881	0	0
47	1570	26492	474387	454	8147	5912	71740			0	0	0	0
47	1590	23030	504526	8296	200023	18528	271064			14686	13551	0	0
47	1610	31558	525380	1338	25802	9026	109987			21962	18453	0	0
47	1630	70859	1461999	102	2982	1126	21870			30607	19145	0	0
47	1650	18061	300629	1844	52142	1553	25944			23004	16639	0	0
47	1670	22584	525626	6868	158346	21431	251572			7581	4139	0	0
47	1690	23118	457407	363	7536	6092	69605			0	0	0	0
47	1710	30050	564847	397	9798	4247	49904			0	0	0	0
47	1730	7766	129102	20	239	105	817			0	0	0	0
47	1750	7567	215266	54	960	101	1212			0	0	0	0
47	1770	9756	259625	96	2230	0	0			114	40	0	0
47	1790	44115	876742	10392	236144	19111	256337			37293	28764	0	0
47	1810	15329	282084	58	1030	1390	15409			3016	1785	0	0
47	1830	42932	882898	754	16642	4165	53913			10853	4037	0	0
47	1850	19098	285761	397	10797	3285	40565			14165	6786	0	0
47	1870	13496	379658	352	8378	0	0			362	97	0	0
47	1890	8455	231957	659	12939	638	6928			0	0	0	0
47	1910	60749	1329909	343	11355	226	4448			18229	8876	0	0
47	1930	31545	583887	436	8325	6940	70057			140	94	0	0
47	1950	40566	904143	63	3317	428	7932			11696	3263	0	0
47	1970	20315	413323	1980	43239	8196	105715			178	132	0	0
47	1990	11506	295606	534	7191	949	8366			0	0	0	0
47	0	2407802	50797461	127674	3038823	387382	4968759	1	54	710228	458146	0	0
		0	0	0	0	0	0	1	54	0	0	0	0
													
