state	county	name	var1	var2	var42	var99	var169	var170	var171	var173	var174	var175	var229	var236	var238	var249	var269	var273
66	270	LINCOLN	7823	677	1088882	145433	5180	846	4334	531	133	398	2059	23	95	0	2	0
66	290	LUNA	12270	233	277988	158620	2290	386	1904	298	82	216	238	66	0	0	490	0
66	310	MCKINLEY	13731	386	828137	188765	15709	3284	12425	754	216	538	3202	3578	2649	0	0	0
66	330	MORA	13915	1576	612799	179573	5258	583	4675	435	62	373	8997	6873	4636	0	0	0
66	350	OTERO	7902	565	493132	127420	9723	1705	8018	1104	350	754	2128	323	1620	0	127	0
66	370	QUAY	10444	1356	1402150	483949	7408	649	6759	3109	523	2586	8493	55670	1308	0	6223	0
66	390	RIO ARRIBA	19552	2420	479855	344771	9843	1581	8262	364	56	308	3578	3233	1028	0	0	0
66	410	ROOSEVELT	6548	1279	964131	381939	6075	591	5484	2975	560	2415	10363	804	0	0	14534	0
66	430	SANDOVAL	8863	965	501779	175211	4775	544	4231	294	18	276	3767	2420	557	0	0	0
66	450	SAN JUAN	8333	783	124101	207635	7303	1309	5994	482	93	389	7874	707	305	0	0	0
66	470	SAN MIGUEL	22867	2186	1767957	422095	8761	926	7835	697	49	648	14427	4146	2653	0	0	0
66	490	SANTA FE	15030	1120	370838	192236	3117	373	2744	443	47	396	4398	665	31	0	0	0
66	510	SIERRA	4619	343	565275	110876	3290	499	2791	248	48	200	1124	548	6	0	309	0
66	530	SOCORRO	14061	1070	1436859	146309	5606	772	4834	248	37	211	1973	1218	3	0	3	0
66	550	TAOS	12773	1190	118417	151225	3922	265	3657	70	9	61	1138	3779	1010	0	0	0
66	570	TORRANCE	9731	1514	1033052	377653	5269	457	4812	1659	133	1526	19976	132	29	0	0	0
66	590	UNION	16680	1796	1567663	490215	11409	1058	10351	3458	521	2937	48129	11902	1320	0	0	0
66	610	VALENCIA	13795	1361	1398917	298376	7787	1026	6761	406	97	309	4348	2848	484	0	41	0
67	0	UTAH	449396	25992	5000724	10097318	110172	13515	96657	3693	929	2764	15102	194540	49420	0	0	0
67	10	BEAVER	5139	504	63293	129427	1959	324	1635	62	16	46	443	1015	620	0	0	0
67	30	BOX ELDER	18788	1921	593594	1072298	11956	1641	10315	200	93	107	374	45371	3236	0	0	0
67	50	CACHE	26992	2483	340153	1117059	10140	1096	9044	235	104	131	599	37543	4899	0	0	0
67	70	CARBON	15489	292	38504	68485	909	72	837	90	1	89	98	445	381	0	0	0
67	90	DAGGETT	400	49	34052	34820	616	130	486	2	0	2	0	89	241	0	0	0
67	110	DAVIS	11450	1238	112974	492662	4112	399	3713	27	1	26	561	4346	495	0	0	0
67	130	DUCHESNE	9093	968	242566	406335	5237	782	4455	142	32	110	560	3454	2017	0	0	0
67	150	EMERY	7411	787	122506	256410	4553	674	3879	328	82	246	1324	4038	3544	0	0	0
67	170	GARFIELD	4768	494	124506	199143	2628	390	2238	203	27	176	829	1212	2250	0	0	0
67	190	GRAND	1808	129	30560	38645	983	109	874	266	18	248	782	7	56	0	0	0
67	210	IRON	5787	536	230796	200626	2226	274	1952	61	6	55	1559	1863	1345	0	0	0
67	230	JUAB	9871	479	153241	178427	3835	718	3117	188	106	82	210	15310	386	0	0	0
67	250	KANE	2054	266	98167	64680	883	64	819	38	9	29	499	267	381	0	0	0
67	270	MILLARD	9659	1436	199433	600514	5869	724	5145	374	104	270	714	6235	1805	0	0	0
67	290	MORGAN	2542	189	37589	74029	866	82	784	2	0	2	0	1376	622	0	0	0
67	310	PIUTE	2770	238	34382	64372	1188	172	1016	16	2	14	12	1390	1154	0	0	0
67	330	RICH	1890	199	219088	137240	2149	262	1887	37	11	26	0	827	1250	0	0	0
67	350	SALT LAKE	159282	2359	144864	834724	4724	284	4440	49	15	34	440	11668	1332	0	0	0
67	370	SAN JUAN	3379	263	105067	93700	2961	514	2447	225	32	193	1296	3219	803	0	0	0
67	390	SANPETE	17505	1515	326095	557706	6246	711	5535	119	40	79	92	10712	4860	0	0	0
67	410	SEVIER	11281	1063	166072	551317	4709	580	4129	64	17	47	420	5816	3752	0	0	0
67	430	SUMMIT	7862	476	271578	244712	2254	249	2005	41	20	21	0	1504	1243	0	0	0
67	450	TOOELE	7965	421	144320	211310	2397	359	2038	147	47	100	119	6753	671	0	0	0
67	470	UINTAH	8470	1132	189187	389899	6547	907	5640	274	44	230	1314	3660	2655	0	0	0
67	490	UTAH	40792	3354	357316	1063078	8988	840	8148	175	69	106	1346	17593	4179	0	0	0
67	510	WASATCH	4625	432	250185	174217	2147	287	1860	9	0	9	2	1413	1178	0	0	0
67	530	WASHINGTON	6764	750	108034	231950	2774	332	2442	96	22	74	1029	1703	157	0	0	0
67	550	WAYNE	2097	274	34413	82385	1643	248	1395	132	1	131	137	1031	1286	0	0	0
67	570	WEBER	43463	1745	228189	527148	4673	291	4382	91	10	81	343	4680	2622	0	0	0
68	0	WYOMING	194402	15512	18663308	9171734	199560	32605	166955	5106	1483	3623	179523	136253	104268	0	0	0
68	10	ALBANY	9283	483	981550	331375	9549	1852	7697	88	17	71	88	398	1346	0	0	0
68	30	BIG HORN	12105	759	156598	468735	7246	890	6356	134	15	119	1774	3399	6306	0	0	0
68	50	CAMPBELL	5233	1310	1858996	570093	19261	3759	15502	279	106	173	23082	12364	7594	0	0	0
68	70	CARBON	9525	528	2084369	544262	12689	2313	10376	165	27	138	76	352	1506	0	0	0
68	90	CONVERSE	7871	923	1673066	419421	12568	2455	10113	272	42	230	9395	5020	4245	0	0	0
68	110	CROOK	5524	1048	1151438	523973	11299	1562	9737	299	91	208	16433	8138	4847	0	0	0
68	130	FREMONT	11820	778	993755	484380	12451	2403	10048	174	65	109	433	3022	5409	0	0	0
68	150	GOSHEN	8064	1734	1023747	817510	13234	1497	11737	1028	360	668	44787	23543	12964	0	0	0
68	170	HOT SPRINGS	5164	215	173541	152575	3802	719	3083	104	19	85	391	533	1223	0	0	0
68	190	JOHNSON	4617	467	884299	351495	9052	1883	7169	173	57	116	4215	5209	5028	0	0	0
68	210	LARAMIE	20699	918	1499825	501440	10655	1358	9297	422	97	325	33599	24346	10783	0	0	0
68	230	LINCOLN	12487	661	409323	361680	5848	854	4994	125	9	116	1	2773	4723	0	0	0
68	250	NATRONA	14635	404	680021	165931	6307	1180	5127	81	6	75	832	22	126	0	0	0
68	270	NIOBRARA	6321	682	975340	464715	10498	2010	8488	277	131	146	10030	6320	4631	0	0	0
68	290	PARK	7298	693	380899	538510	7382	1095	6287	228	36	192	645	3271	5921	0	0	0
68	310	PLATTE	7421	989	887834	452206	8556	1033	7523	599	209	390	20414	14779	8362	0	0	0
68	330	SHERIDAN	18182	862	1153047	596655	10588	1192	9396	293	73	220	6499	15479	8706	0	0	0
68	350	SUBLETTE		279	276457	220155	6833	999	5834	34	1	33	0	0	137	0	0	0
68	370	SWEETWATER	13640	213	274368	202240	3722	861	2861	76	22	54	66	130	1167	0	0	0
68	390	TETON		231	74545	221905	2021	281	1740	37	10	27	0	547	2203	0	0	0
68	410	UINTA	6611	426	261468	237630	3899	620	3279	47	7	40	0	654	1198	0	0	0
68	430	WASHAKIE	3106	329	94027	347065	3814	337	3477	86	53	33	395	917	3520	0	0	0
68	450	WESTON	4631	580	714795	197783	8286	1452	6834	85	30	55	6368	5037	2323	0	0	0
68	455	YELLOWSTONE NATIO	165	0														
71	0	CALIFORNIA	3426861	136409	27516955	113487700	314288	14995	299293	55853	5466	50387	79413	358537	79037	71641	144047	0
71	10	ALAMEDA	344177	3149	224171	1861403	5783	258	5525	99	12	87	54	875	635	0	0	0
71	30	ALPINE	243	23	16959	24980	154	15	139	4	0	4	0	174	0	0	0	0
71	50	AMADOR	7793	362	257538	230592	1318	37	1281	55	1	54	156	500	447	0	0	0
71	70	BUTTE	30030	2465	467268	2077254	4514	207	4307	643	42	601	434	21842	1364	20742	0	0
71	90	CALAVERAS	6183	622	353607	214045	1801	76	1725	63	6	57	48	245	113	0	0	0
71	110	COLUSA	9290	1139	448976	2003582	2592	72	2520	2066	66	2000	130	17494	80	15938	16	0
71	130	CONTRA COSTA	53889	1938	288415	1395466	5534	281	5253	420	120	300	4355	1801	100	0	0	0
71	150	DEL NORTE	2759	153	41004	147425	494	35	459	15	4	11	496	0	91	0	0	0
71	170	EL DORADO	6426	883	286757	436760	1850	42	1808	107	10	97	42	103	268	0	0	0
71	190	FRESNO	128779	10462	1505713	6605643	18865	522	18343	4989	281	4708	1772	7962	183	0	8109	0
71	210	GLENN	11853	1544	555630	1705313	3493	190	3303	1643	206	1437	706	18555	572	8573	0	0
71	230	HUMBOLDT	37413	2258	490676	1656268	5746	188	5558	282	32	250	478	196	567	0	0	0
71	250	IMPERIAL	43453	3191	378639	2488995	10270	471	9799	3823	223	3600	4613	1490	208	0	73967	0
71	270	INYO	7031	482	144182	348468	3386	260	3126	695	66	629	1632	847	215	0	0	0
71	290	KERN	54843	2793	1291193	2926640	9914	595	9319	2580	402	2178	1966	17995	1000	17	20925	0
71	310	KINGS	22031	2359	491946	2203216	7124	331	6793	1465	209	1256	293	18312	20	0	7465	0
71	330	LAKE	5402	978	218283	639123	1656	74	1582	243	53	190	460	1506	244	0	0	0
71	350	LASSEN	8507	425	472917	503348	6284	671	5613	989	326	663	28	2352	415	0	0	0
71	370	LOS ANGELES	936455	12381	508153	8135513	11296	500	10796	1890	191	1699	2796	21	294	0	0	0
71	390	MADERA	12203	1721	468870	1492347	4230	217	4013	2163	228	1935	190	21787	726	0	1329	0
71	410	MARIN	27342	761	264950	998125	2303	96	2207	87	2	85	201	5	1202	0	0	0
71	430	MARIPOSA	2775	276	226641	207720	1268	66	1202	289	47	242	79	64	77	0	0	0
71	450	MENDOCINO	24116	1809	883929	1262083	4135	192	3943	411	11	400	857	3228	2040	0	0	0
71	470	MERCED	24579	3722	772570	2536560	8651	337	8314	1978	131	1847	673	3005	2737	0	151	0
71	490	MODOC	5425	670	505847	647768	8681	1037	7644	896	372	524	0	1860	1515	0	0	0
71	510	MONO	960	91	138828	93015	887	75	812	74	7	67	80	20	4	0	0	0
71	530	MONTEREY	27980	1922	957692	2499367	10477	500	9977	890	116	774	327	5289	728	0	0	0
71	550	NAPA	20678	1687	317016	1352384	2962	143	2819	261	38	223	499	1375	1914	0	0	0
71	570	NEVADA	10850	408	130047	196940	948	33	915	40	4	36	55	8	0	0	0	0
71	590	ORANGE	61375	4466	286099	3839764	4632	108	4524	2666	83	2583	1346	3375	250	0	160	0
71	610	PLACER	18584	1448	226630	927469	3093	81	3012	332	24	308	49	9337	3675	0	0	0
71	630	PLUMAS	5681	181	134608	225655	1309	81	1228	63	13	50	0	220	378	0	0	0
71	650	RIVERSIDE	50297	4960	527826	2833612	8698	449	8249	2395	149	2246	2608	15586	549	0	25960	0
71	670	SACRAMENTO	91029	3921	447339	3055607	8345	239	8106	540	15	525	4888	30028	6681	2406	0	0
71	690	SAN BENITO	8995	997	576301	726830	3645	243	3402	36	6	30	256	43	0	0	0	0
71	710	SAN BERNARDINO	73401	5697	440721	3127540	6069	174	5895	1404	101	1303	3206	79	175	0	0	0
71	730	SAN DIEGO	112248	3967	782445	2033805	7973	610	7363	1267	169	1098	4749	1147	311	0	0	0
71	750	SAN FRANCISCO	506676	17	138	14450	11	0	11	0	0	0	0	0	0	0	0	0
71	770	SAN JOAQUIN	79905	5640	705207	5517592	14844	303	14541	1450	170	1280	22059	30612	11709	0	0	0
71	790	SAN LUIS OBISPO	21893	2055	1334347	1894193	9648	571	9077	602	59	543	2056	8789	319	0	0	0
71	810	SAN MATEO	36781	979	168491	1698209	2535	104	2431	63	11	52	202	61	5897	0	0	0
71	830	SANTA BARBARA	41097	1363	730657	1626630	7979	590	7389	356	16	340	4415	324	2410	0	0	0
71	850	SANTA CLARA	100676	6959	674249	6667239	8455	207	8248	388	38	350	190	10	301	0	0	0
71	870	SANTA CRUZ	26269	2232	159096	1083345	2865	81	2784	85	6	79	658	31	256	0	0	0
71	890	SHASTA	13361	1195	641957	720945	3934	217	3717	332	29	303	250	3912	74	0	0	0
71	910	SIERRA	1783	68	61712	138805	569	37	532	19	4	15	0	2	0	0	0	0
71	930	SISKIYOU	18545	952	502935	506269	5945	542	5403	441	113	328	82	8341	925	0	0	0
71	950	SOLANO	40602	1522	369201	2025922	4646	136	4510	998	73	925	200	22278	1615	0	0	0
71	970	SONOMA	52090	6350	680057	4243366	9394	235	9159	428	24	404	1085	919	1547	0	0	0
71	990	STANISLAUS	43557	5177	691620	3855314	10632	253	10379	1656	269	1387	2660	8935	12821	65	0	0
71	1010	SUTTER	10115	1694	299919	2674247	3142	107	3035	848	33	815	599	20824	5705	7485	0	0
71	1030	TEHAMA	12882	1785	1198148	1203812	5062	329	4733	1535	160	1375	347	8534	917	0	0	0
71	1050	TRINITY	2551	223	153356	98415	876	59	817	132	7	125	38	612	70	0	0	0
71	1070	TULARE	59031	7106	1016991	7060293	16012	661	15351	4266	296	3970	3559	4094	169	0	5925	0
71	1090	TUOLUMNE	7768	578	355350	350580	1794	136	1658	89	21	68	5	715	304	0	0	0
71	1110	VENTURA	28724	1647	458770	4227573	7323	580	6743	2461	183	2278	245	30	0	0	40	0
71	1130	YOLO	17105	1852	448346	3400594	5716	222	5494	1498	141	1357	216	21374	362	14470	0	0
71	1150	YUBA	10375	704	336022	819282	2526	119	2407	343	47	296	25	9414	3858	1945	0	0
72	0	OREGON	783389	55911	14130847	35642615	223848	19856	203992	19062	3312	15750	58131	859541	259604	0	0	0
72	10	BAKER	17929	1464	560915	828143	11772	1266	10506	671	253	418	574	10956	6031	0	0	0
72	30	BENTON	13744	1369	214858	821998	3392	145	3247	74	13	61	1348	9924	12408	0	0	0
72	50	CLACKAMAS	37698	5024	300084	2150873	7846	237	7609	147	5	142	4893	16298	23228	0	0	0
72	70	CLATSOP	23030	537	53672	361857	724	36	688	10	2	8	12	87	476	0	0	0
72	90	COLUMBIA	13960	1595	105619	423902	1852	48	1804	50	4	46	576	899	1595	0	0	0
72	110	COOS	22257	1273	182743	682095	2416	99	2317	36	2	34	1428	139	237	0	0	0
72	130	CROOK	3424	412	458816	290520	4342	596	3746	149	18	131	4	1476	634	0	0	0
72	150	CURRY	3025	278	103243	207954	720	55	665	66	8	58	189	2	18	0	0	0
72	170	DESCHUTES	9622	670	108629	350887	2858	288	2570	43	8	35	44	623	307	0	0	0
72	190	DOUGLAS	21332	2551	579060	1257871	5240	199	5041	204	11	193	3847	6331	8113	0	0	0
72	210	GILLIAM	3960	365	570774	928190	7001	720	6281	1602	316	1286	110	85096	14	0	0	0
72	230	GRANT	5496	591	758948	436357	7701	1172	6529	519	209	310	131	1648	706	0	0	0
72	250	HARNEY	3992	681	689338	472703	15427	2422	13005	999	227	772	0	991	1303	0	0	0
72	270	HOOD RIVER	8315	1123	46660	889672	1177	13	1164	45	2	43	202	93	94	0	0	0
72	290	JACKSON	20405	2142	277826	1289339	4868	241	4627	262	41	221	3415	8444	676	0	0	0
72	310	JEFFERSON	3211	463	491190	485133	4326	490	3836	290	48	242	13	28422	113	0	0	0
72	330	JOSEPHINE	7655	945	91501	369647	1514	30	1484	97	7	90	1070	1430	728	0	0	0
72	350	KLAMATH	11413	789	341048	806544	6572	745	5827	346	123	223	9	2446	1008	0	0	0
72	370	LAKE	3991	478	484676	432635	5946	955	4991	947	271	676	0	1616	149	0	0	0
72	390	LANE	36166	4168	516735	1836502	7494	234	7260	280	16	264	4124	16572	21774	0	0	0
72	410	LINCOLN	6084	752	115975	216508	1279	30	1249	37	6	31	163	12	199	0	0	0
72	430	LINN	24550	3308	467353	1809365	9087	396	8691	131	19	112	5791	27959	48317	0	0	0
72	450	MALHEUR	10907	1331	484820	843775	18455	2701	15754	1371	502	869	4567	4936	1321	0	0	0
72	470	MARION	47187	4833	386234	2451517	8514	311	8203	209	26	183	9389	28444	41231	0	0	0
72	490	MORROW	5617	694	926252	1120643	8802	774	8028	2210	257	1953	210	89228	75	0	0	0
72	510	MULTNOMAH	275898	1988	79617	1037025	2180	38	2142	82	6	76	1482	945	2820	0	0	0
72	530	POLK	14181	1850	237332	1287449	4412	172	4240	88	0	88	2779	19551	22015	0	0	0
72	550	SHERMAN	3826	417	419578	1336664	7648	842	6806	475	67	408	57	106721	155	0	0	0
72	570	TILLAMOOK	8810	846	85029	362004	1072	13	1059	18	4	14	9	0	0	0	0	0
72	590	UMATILLA	25946	2484	1236093	3564149	16431	1255	15176	5722	408	5314	890	221771	813	0	0	0
72	610	UNION	16636	1218	420029	1085405	9516	901	8615	265	101	164	556	43738	7798	0	0	0
72	630	WALLOWA	9778	961	556722	699631	9461	1095	8366	553	128	425	671	26382	5435	0	0	0
72	650	WASCO	13648	1283	692104	1116004	8102	648	7454	550	105	445	369	52147	621	0	0	0
72	670	WASHINGTON	26376	3876	228975	1739557	6328	101	6227	195	19	176	4584	19814	26157	0	0	0
72	690	WHEELER	2791	288	577437	260956	3583	374	3209	202	75	127	132	2941	47	0	0	0
72	710	YAMHILL	20529	2864	280962	1389141	5790	214	5576	117	5	112	4493	21459	22988	0	0	0
73	0	WASHINGTON	1356621	73267	12610310	41234948	242099	16226	225873	26417	3289	23128	40383	1746653	146125	0	0	0
73	10	ADAMS	9623	817	833915	1409919	11057	733	10324	2602	451	2151	28	202399	133		0	0
73	30	ASOTIN	6539	534	230593	393935	4363	356	4007	190	74	116	221	24183	132		0	0
73	50	BENTON	10903	1841	349631	942066	6489	661	5828	316	31	285	2090	19664	161		0	0
73	70	CHELAN	20906	2172	158244	1760628	2797	137	2660	275	11	264	1573	1881	144		0	0
73	90	CLALLAM	11368	732	59747	324939	1098	43	1055	22	5	17	2	536	646		0	0
73	110	CLARK	32805	3420	192444	1206331	5522	154	5368	160	3	157	3772	2823	5962		0	0
73	130	COLUMBIA	6093	565	321774	1022603	5981	467	5514	2954	342	2612	644	70416	312		0	0
73	150	COWLITZ	11791	1154	93210	395876	1910	41	1869	33	3	30	293	874	1103		0	0
73	170	DOUGLAS	9392	1349	628200	1195895	10558	889	9669	805	149	656	329	112506	1082		0	0
73	190	FERRY	5143	602	142557	243807	5826	618	5208	167	28	139	953	3764	1154		0	0
73	210	FRANKLIN	5877	348	390011	500530	3318	193	3125	1489	172	1317	165	45286	0		0	0
73	230	GARFIELD	3875	440	352347	892900	7747	488	7259	1200	200	1000	118	66990	88		0	0
73	250	GRANT	7771	903	663800	742813	9515	898	8617	627	137	490	282	82998	817		0	0
73	270	GRAYS HARBOR/CHEH	44745	1279	94320	618732	1500	87	1413	16	2	14	11	618	1734		0	0
73	290	ISLAND	5489	950	49776	352053	1024	65	959	35	2	33	90	2822	1561		0	0
73	310	JEFFERSON	6557	350	32015	97889	436	2	434	11	0	11	10	155	258		0	0
73	330	KING	389273	5125	140332	1611060	3633	65	3568	54	2	52	1101	204	1450		0	0
73	350	KITSAP	33162	2359	51453	460214	1119	12	1107	21	0	21	97	127	103		0	0
73	370	KITTITAS	17737	818	440689	806482	5274	480	4794	68	16	52	143	8021	6870		0	0
73	390	KLICKITAT	9268	1262	694970	958138	6833	487	6346	355	29	326	208	51551	1042		0	0
73	410	LEWIS	36840	3259	215122	1190570	4809	250	4559	112	19	93	497	3768	10453		0	0
73	430	LINCOLN	15141	1595	1238757	2353967	20296	1512	18784	3068	494	2574	1194	327541	3118		0	0
73	450	MASON	4919	544	41667	185609	586	26	560	6	0	6	12	118	445		0	0
73	470	OKANOGAN	17094	2496	586281	1155064	15639	1578	14061	401	98	303	2004	20387	2840		0	0
73	490	PACIFIC	14891	524	52092	258722	743	12	731	6	0	6	1	14	232		0	0
73	510	PEND OREILLE	6363	505	86680	171907	1057	29	1028	22	6	16	46	290	1109		0	0
